Number,Name,Address,Latitude,Longitude
90,#00090-PROCE,Angle boulevard Gaston Serpette - Boulevard Auguste Pageot,47.2241950617326,-1.57661284372726
61,#00061-LIEU UNIQUE,23, quai Ferdinand Favre,47.2155914639598,-1.54590593911211
17,#00017-SAINTE ELISABETH,4, place Sainte Elisabeth,47.2192139526135,-1.56157014764171
21,#00021-TALENSAC SUD,6, rue Talensac,47.2211433291291,-1.55647633932779
50,#00050-CHATEAU,7, rue des Etats,47.2151496951626,-1.55022624256337
37,#00037-FELIX EBOUE,1, allée de l'Île Gloriette,47.211465063355,-1.5568245371939
71,#00071-TALENSAC NORD,18, rue Talensac - 26, rue de Bel Air,47.2218536381884,-1.55894074669074
86,#00086-HAUTS PAVÉS,Rue de Berry - Rue des Hauts Pavés,47.2254706269804,-1.56750184250227
41,#00041-BRUNELIERE,88, quai de la Fosse,47.208905,-1.56823
12,#00012-DELORME,1, boulevard Gabriel Guist'Hau - Place Delorme,47.2151581886857,-1.56390067346586
98,#00098-HUIT MAI,HUIT MAI - AVENUE DE LA LIBERATION - REZE,47.189212047513,-1.55082803645635
26,#00026-GUIST'HAU SUD,30, boulevard Gabriel Guist'Hau - Rue Harouys,47.2168279599745,-1.56700452626517
111,#00111-DIDEROT,Avenue de la Vendée - Face à l'Espace Diderot,47.184491,-1.562532
52,#00052-BACO,8, allée Baco,47.2143275245891,-1.54875055574198
120,#00120-ROND-POINT DE PARIS,#00120-ROND-POINT DE PARIS 16 BOULEVARD JULES VERNE,47.234853,-1.534981
39,#00039-QUAI MONCOUSU,1, quai Moncousu - Pont Haudaudine,47.2094065738737,-1.55523314463147
35,#00035-JEAN V,Place Jean V,47.2121689744121,-1.5655439860751
11,#00011-CALVAIRE,8, rue du Calvaire - Place des Volontaires de la Défense Passive,47.2155789424271,-1.56067528370012
101,101 - PIRMIL,PIRMIL - RUE ESNOUL DES CHATELETS,47.1965313642396,-1.54156809120326
119,#00119 - ZOLA,ZOLA - PLACE EMILE ZOLA,47.213859,-1.586108
63,#00063-JARDIN DES PLANTES,JARDIN DES PLANTES - 6 RUE STANISLAS BAUDRY,47.219834197319,-1.54471896453159
16,#00016-EDOUARD NORMAND,Face au 7, place Edouard Normand,47.2190275447384,-1.56341948405375
100,#00100 - GRENERAIE,GRENERAIE - PARC DE LA GRENERAIE,47.1999230929052,-1.53471754047048
88,#00088-MELLINET,1, boulevard Allard - Place Général Mellinet,47.2115010701178,-1.57717541432178
70,#00070-GARE DE NANTES SUD,Quai de Malakoff - Canal Saint-Félix,47.215505,-1.542844
4,#00004-MOULIN,18, rue du Moulin,47.2166675820152,-1.5543847138777
96,#00096-TORTIERE,TORTIERE - BD EUGENE ORIEUX,47.2353352222086,-1.54922176680989
105,#00105 - HANGAR A BANANES,HANGAR A BANANES - 6 BOULEVARD DES ANTILLES,47.199408,-1.573184
107,#00107-MOUTONNERIE,Rue Francisco Ferrer,47.219901,-1.532947
64,#00064-SAINT CLEMENT,24, rue du Maréchal Joffre,47.2217851835226,-1.5470992337185
54,#00054- CITE INTERNATIONALE DES CONGRES,2, rue de Jemmapes - 2, avenue Jean-Claude Bonduelle,47.2131800855278,-1.54495254166858
14,#00014-SAINT FÉLIX,35, Boulevard Amiral Courbet,47.230334,-1.556133
9,#00009-GUEPIN,8, rue de l'Arche Sèche,47.2158145871395,-1.55901748516744
28,#00028- EDIT DE NANTES,2, rue de Gigant - Place de l'Edit de Nantes,47.2144634273858,-1.56756801666384
33,#00033-RACINE,5, rue Racine,47.2135226137199,-1.5631408744314
60,#00060-GARE DE NANTES NORD,Rue Stanislas Baudry,47.219009,-1.544071
24,#00024-VERSAILLES,25, quai de Versailles - Ile de Versailles,47.2245149071911,-1.55371196140233
68,#00068-LIVET,65, rue Dufour,47.2240678794875,-1.54521243421509
65,#00065-COURS SULLY,9, cours Sully,47.2225873399067,-1.55166644254598
114,#00114 - ATOUTSUD,114 - ATOUTSUD ANGLE RUE DE L'ABBE GREGOIRE/AV MARECHAL TASSIGNY,47.194493,-1.570365
69,#00069 - MANUFACTURE,11 bis, boulevard Stalingrad,47.2192163807113,-1.53584744327638
13,#00013-BRETAGNE SUD,3, rue Pierre Chereau,47.216787949913,-1.55916106661899
36,#00036-ALGER,10, rue d'Alger,47.210549,-1.567368
82,#00082-SEBILLEAU,120, rue Dr Jules Sébilleau,47.2067575123084,-1.53311824492362
5,#00005-BROSSARD,12, Allée Duquesne,47.2188372304694,-1.55674926307655
6,#00006-PLACE DU CIRQUE,7, allée Duquesne,47.217596682406,-1.55693764537887
